mun_code,n_obs,n_positives,prevalence,auroc,auprc,f1,balanced_acc,precision,recall,status,iacv_r1_mean,iacv_r2_mean,IPM_2005,nbi_2005,women_share,discapital,altura,indrural,area_km2,performance_category,cluster
13873,11,4,0.36363636363636365,0.5714285714285714,0.4333333333333333,0.5333333333333333,0.5,0.36363636363636365,1.0,valid,0.7335294117647059,0.6455882352941176,90.18043,86.43400912086608,0.49588176470588236,26.446,112.0,0.113108784,150.65671641791045,Medio,0.0
13894,11,3,0.2727272727272727,0.4583333333333333,0.3686868686868687,0.0,0.5,0.0,0.0,valid,0.5022058823529412,0.4910294117647059,84.86352000000001,55.92031371901955,0.47499558823529414,98.85134,21.0,0.11575157,40.10104529616725,Bajo,1.0
15001,11,2,0.18181818181818182,0.6666666666666667,0.3333333333333333,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.5480882352941177,0.5441176470588235,32.17279,12.011645894679718,0.5311936764705882,0.0,2778.0,0.0484273,1170.6016949152545,Bajo,2.0
15047,11,3,0.2727272727272727,0.7916666666666666,0.5333333333333333,0.5,0.625,0.3333333333333333,1.0,valid,0.6648529411764706,0.7026470588235294,66.97339,42.76299428002984,0.49301852941176477,57.348495,3042.0,0.64862585,17.988584474885844,Medio,1.0
15051,11,1,0.09090909090909091,1.0,1.0,0.3333333333333333,0.8,0.2,1.0,valid,0.4972058823529412,0.4972058823529412,62.41386,33.25457767277023,0.4999601470588235,26.758924,2563.0,0.6544825,37.948905109489054,Alto,1.0
15087,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.43338235294117644,0.43338235294117644,56.23964,31.05612124082406,0.5220245588235294,75.026726,3144.0,0.5367769,56.20979020979021,Alto,1.0
15090,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.29147058823529415,0.29147058823529415,59.77839,36.121883656509695,0.4841298529411765,46.760345,1525.0,0.7846315,26.64179104477612,Alto,1.0
15097,11,2,0.18181818181818182,0.7777777777777779,0.45,0.0,0.5,0.0,0.0,valid,0.43308823529411766,0.43308823529411766,68.30975000000001,52.884465868449695,0.507690294117647,121.81962,2161.0,0.6747385,58.02739726027397,Medio,1.0
15104,11,2,0.18181818181818182,0.7222222222222222,0.41666666666666663,0.0,0.5,0.0,0.0,valid,0.41602941176470587,0.41602941176470587,85.20805,51.0057590895039,0.48881941176470584,12.298374,2411.0,0.914663,108.60416666666669,Medio,1.0
15114,11,1,0.09090909090909091,0.8,0.3333333333333333,0.0,0.5,0.0,0.0,valid,0.20705882352941177,0.20705882352941177,65.35797,57.96766743648961,0.504807205882353,67.99956,2500.0,0.659887,35.36,Bajo,1.0
15131,11,2,0.18181818181818182,0.2222222222222222,0.1736111111111111,0.0,0.5,0.0,0.0,valid,0.7472058823529412,0.6635294117647058,73.73971,39.04320987654321,0.506140294117647,56.22855,2650.0,0.9395062,41.92045454545455,Bajo,1.0
15135,11,2,0.18181818181818182,0.6666666666666667,0.625,0.0,0.5,0.0,0.0,valid,0.6860294117647059,0.6860294117647059,78.68598,44.050698396275216,0.4808367647058823,62.77109,1300.0,0.7901599,12.536423841059603,Alto,1.0
15162,11,2,0.18181818181818182,0.5,0.24285714285714285,0.0,0.5,0.0,0.0,valid,0.36911764705882355,0.36911764705882355,63.119879999999995,26.018559808720767,0.5199519117647059,65.99674,3269.0,0.65166974,57.986111111111114,Bajo,1.0
15172,11,1,0.09090909090909091,0.4,0.14285714285714285,0.0,0.5,0.0,0.0,valid,0.6394117647058823,0.6394117647058823,64.40165,35.79092159559835,0.510155,37.876114,1757.0,0.6835071,27.28125,Bajo,1.0
15176,11,1,0.09090909090909091,0.7,0.25,0.16666666666666666,0.5,0.09090909090909091,1.0,valid,0.82,0.8360294117647059,46.77493,17.86931806055623,0.5222283823529412,49.00867,2565.0,0.14853846,274.29824561403507,Bajo,2.0
15183,11,5,0.45454545454545453,0.8666666666666667,0.911111111111111,0.0,0.5,0.0,0.0,valid,0.6464705882352941,0.6160294117647059,84.25701,81.21906240900708,0.4943070588235294,119.73274,2949.0,0.82192916,17.990228013029316,Alto,0.0
15185,11,3,0.2727272727272727,0.7083333333333333,0.6666666666666666,0.4,0.6041666666666666,0.5,0.3333333333333333,valid,0.9217647058823529,0.8797058823529412,81.67410000000001,47.31497153408217,0.47748426470588234,50.07295,1650.0,0.8410073,38.52258064516129,Alto,1.0
15189,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.2183823529411765,0.2183823529411765,79.96468,29.807692307692307,0.504750294117647,15.868523,2400.0,0.7607783,89.18181818181819,Alto,1.0
15204,11,2,0.18181818181818182,0.8333333333333334,0.5,0.0,0.5,0.0,0.0,valid,1.5123529411764707,1.4595588235294117,69.44401,38.396693748322235,0.38714323529411765,18.298906,2825.0,0.9357523,76.71140939597315,Medio,1.0
15215,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.3591176470588235,0.3591176470588235,46.28433,27.94830371567044,0.5026863235294118,65.90668,2388.0,0.3816824,42.28813559322034,Bajo,1.0
15218,11,2,0.18181818181818182,0.7222222222222222,0.6428571428571428,0.0,0.5,0.0,0.0,valid,0.4708823529411764,0.4708823529411764,84.63238,79.64657620700535,0.4747755882352941,131.9814,2350.0,0.8507822,36.06730769230769,Alto,0.0
15223,11,3,0.2727272727272727,0.7916666666666666,0.5555555555555556,0.46153846153846156,0.5625,0.3,1.0,valid,1.8294117647058825,1.8647058823529412,78.78883,58.4562284279887,0.49455617647058825,201.73787,357.0,0.73722404,6.584048027444254,Medio,0.0
15224,11,2,0.18181818181818182,0.8888888888888888,0.75,0.0,0.5,0.0,0.0,valid,0.3513235294117647,0.3513235294117647,74.69055999999999,42.91216167757763,0.48917691176470585,9.300538,2634.0,0.65061295,81.4186046511628,Alto,1.0
15226,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.5367647058823529,0.5367647058823529,76.38889,46.19341563786008,0.5101508823529413,46.14694,2750.0,0.8970661,45.372093023255815,Bajo,1.0
15236,11,1,0.09090909090909091,0.7,0.25,0.0,0.5,0.0,0.0,valid,0.38794117647058823,0.38794117647058823,65.06954999999999,34.15765069551777,0.46057176470588235,72.401726,1850.0,0.76792115,27.54054054054054,Bajo,1.0
15238,11,2,0.18181818181818182,0.8888888888888888,0.5833333333333333,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.6141176470588235,0.6075,27.51923,8.99323931403001,0.5264002941176471,53.708195,2532.0,0.13408493,435.50218340611355,Medio,2.0
15244,11,1,0.09090909090909091,0.8,0.3333333333333333,0.0,0.5,0.0,0.0,valid,0.7666176470588235,0.7666176470588235,63.47727,54.66996385771352,0.4911332352941177,141.52643,2700.0,0.51988536,27.89005235602094,Bajo,1.0
15248,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.12867647058823528,0.12867647058823528,65.52774,51.3531799729364,0.4449444117647059,144.35585,2128.0,0.6922692,49.51428571428571,Alto,1.0
15272,11,4,0.36363636363636365,0.8928571428571428,0.8541666666666666,0.0,0.5,0.0,0.0,valid,0.3382352941176471,0.3170588235294117,53.56202,27.59142765365628,0.5205110294117647,43.60837,2500.0,0.6695694,57.851851851851855,Alto,2.0
15276,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.07514705882352941,0.0,64.94866999999999,46.13999356917565,0.5298904411764706,61.052193,2500.0,0.6859132,41.31521739130435,Bajo,1.0
15293,11,1,0.09090909090909091,0.4,0.14285714285714285,0.0,0.5,0.0,0.0,valid,0.3357352941176471,0.3357352941176471,82.62328,60.34887621603489,0.4830855882352941,31.151566,2450.0,0.8735818,35.34090909090909,Bajo,1.0
15296,11,1,0.09090909090909091,0.9,0.5,0.0,0.5,0.0,0.0,valid,0.31058823529411766,0.31058823529411766,67.70748,44.186524239934265,0.49329205882352944,76.210365,2750.0,0.7241136,44.18803418803419,Medio,1.0
15299,11,4,0.36363636363636365,0.8214285714285714,0.7928571428571428,0.5333333333333333,0.5,0.36363636363636365,1.0,valid,0.22029411764705883,0.22823529411764706,47.3104,23.062021953401743,0.5233751470588235,49.518177,1675.0,0.2553874,75.91904761904762,Alto,2.0
15322,11,3,0.2727272727272727,0.8333333333333333,0.8095238095238095,0.6666666666666666,0.7708333333333333,0.6666666666666666,0.6666666666666666,valid,0.5735294117647058,0.5604411764705882,42.64721,25.95520421607378,0.5239307352941177,58.05144,1810.0,0.2984957,276.27027027027026,Alto,2.0
15325,11,1,0.09090909090909091,0.8999999999999999,0.5,0.0,0.5,0.0,0.0,valid,1.020735294117647,1.020735294117647,58.69492,48.08274470232089,0.487642794117647,68.09699,1700.0,0.7889447,59.28395061728395,Medio,1.0
15332,11,2,0.18181818181818182,0.8888888888888888,0.5833333333333333,0.0,0.5,0.0,0.0,valid,1.3824999999999998,1.3824999999999998,77.74375,68.53836991662413,0.5016285294117647,166.29146,2880.0,0.78815603,5.408942202835332,Medio,0.0
15362,11,1,0.09090909090909091,0.8500000000000001,0.3333333333333333,0.0,0.5,0.0,0.0,valid,0.2275,0.2275,50.528850000000006,23.221153846153847,0.5149073529411765,46.03694,2500.0,0.5741966,52.5,Bajo,1.0
15367,11,2,0.18181818181818182,0.9444444444444444,0.8333333333333333,0.6666666666666666,0.8888888888888888,0.5,1.0,valid,0.31235294117647056,0.34029411764705886,73.21374,41.83065657285544,0.5099217647058824,16.504848,2075.0,0.7838892,129.39622641509433,Alto,1.0
15368,11,4,0.36363636363636365,0.25,0.32007575757575757,0.0,0.5,0.0,0.0,valid,0.48235294117647054,0.42000000000000004,81.21522,74.00400623191632,0.4848470588235294,111.60201,3100.0,0.86916876,39.00854700854701,Bajo,0.0
15377,11,1,0.09090909090909091,0.9,0.5,0.0,0.5,0.0,0.0,valid,1.6866176470588234,1.7323529411764707,78.43593,70.15098722415796,0.46599088235294117,86.402084,1100.0,0.8035547,6.072886297376093,Medio,1.0
15403,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.46102941176470585,0.3755882352941176,66.1743,49.63072378138848,0.4972139705882353,118.31031,2367.0,0.668876,34.355932203389834,Bajo,1.0
15407,11,3,0.2727272727272727,0.5416666666666666,0.4,0.46153846153846156,0.5625,0.3,1.0,valid,0.2873529411764706,0.26544117647058824,44.90667,25.86000910344291,0.510845294117647,24.524681,2143.0,0.4332613,97.1404958677686,Bajo,2.0
15425,11,2,0.18181818181818182,0.8888888888888888,0.5833333333333333,0.6666666666666666,0.8888888888888888,0.5,1.0,valid,0.5975,0.5975,66.59336,35.23202111282164,0.4958655882352941,63.617764,1850.0,0.8,24.575757575757574,Medio,1.0
15442,11,1,0.09090909090909091,0.4,0.125,0.2222222222222222,0.65,0.125,1.0,valid,0.9338235294117647,0.9710294117647059,80.17724000000001,47.6345627525088,0.4543426470588235,75.586044,1250.0,0.88577205,59.75892857142857,Bajo,1.0
15455,11,2,0.18181818181818182,0.5,0.5909090909090909,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.4275,0.4275,53.58695,25.34703825368231,0.5079182352941176,46.47677,1523.0,0.514129,33.70566037735849,Medio,2.0
15466,11,2,0.18181818181818182,0.6111111111111112,0.375,0.0,0.5,0.0,0.0,valid,0.30176470588235293,0.30176470588235293,58.00729,30.144627921260835,0.5285492647058824,62.80398,2900.0,0.46401438,69.2,Bajo,1.0
15469,11,3,0.2727272727272727,0.9166666666666666,0.8055555555555556,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,0.5729411764705883,0.5998529411764706,60.76104,30.87876828488159,0.5045339705882352,42.556435,1669.0,0.5421014,96.55454545454543,Alto,2.0
15476,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.3158823529411765,0.28867647058823526,83.67703,50.19071333452641,0.5083576470588236,9.394147,2908.0,0.90785587,83.70491803278688,Bajo,1.0
15480,11,2,0.18181818181818182,0.8888888888888888,0.5833333333333333,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,1.0726470588235293,1.0972058823529411,69.90693,45.667011375387794,0.45629132352941176,81.05055,843.0,0.4583374,74.66911764705883,Medio,1.0
15491,11,3,0.2727272727272727,0.8333333333333333,0.8095238095238095,0.46153846153846156,0.5625,0.3,1.0,valid,0.424264705882353,0.4336764705882353,32.29785,13.542088791565106,0.5204302941176471,56.27655,2500.0,0.6561801,258.4339622641509,Alto,2.0
15507,11,5,0.45454545454545453,0.6333333333333333,0.5644444444444444,0.625,0.5,0.45454545454545453,1.0,valid,0.9102941176470588,0.9419117647058823,79.19890000000001,50.66105180687494,0.4814172058823529,95.98593,1040.0,0.62553763,15.806387225548905,Medio,0.0
15511,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.1011764705882353,0.1011764705882353,62.01288,37.00440528634361,0.4796317647058823,41.714504,2000.0,0.8488072,43.43283582089552,Alto,1.0
15516,11,3,0.2727272727272727,0.6666666666666666,0.7575757575757576,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,0.450735294117647,0.43823529411764706,41.80678,18.073287085278107,0.5186069117647059,41.882217,2513.0,0.4443564,70.30886075949367,Alto,2.0
15518,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,2.377794117647059,2.377794117647059,65.71292,41.63090128755365,0.4742542647058824,79.84016,793.0,0.6307054,8.201863354037267,Bajo,1.0
15522,11,1,0.09090909090909091,0.19999999999999996,0.1111111111111111,0.0,0.5,0.0,0.0,valid,0.3398529411764706,0.3398529411764706,61.11111,46.932870370370374,0.5045658823529412,143.19208,2250.0,0.6530393,54.13157894736842,Bajo,1.0
15531,11,3,0.2727272727272727,0.8333333333333333,0.8095238095238095,0.5454545454545454,0.6875,0.375,1.0,valid,1.2454411764705882,1.2113235294117648,85.02368,61.74033149171271,0.4748311764705882,76.62017,1121.0,0.7511124,31.965384615384615,Alto,0.0
15533,11,1,0.09090909090909091,0.7,0.25,0.0,0.5,0.0,0.0,valid,1.6863235294117647,1.6863235294117647,88.62635,82.41890268321987,0.46728514705882357,112.75327,980.0,0.81382173,4.251712328767123,Bajo,0.0
15537,11,2,0.18181818181818182,0.6944444444444444,0.39285714285714285,0.0,0.5,0.0,0.0,valid,0.8513235294117647,0.7805882352941176,43.40811,27.60724124360488,0.5165261764705882,86.2501,2213.0,0.40985164,44.965811965811966,Bajo,2.0
15542,11,3,0.2727272727272727,0.625,0.3873015873015873,0.0,0.5,0.0,0.0,valid,0.19044117647058822,0.19044117647058822,71.61553,50.11800042909247,0.49621161764705884,35.057095,2600.0,0.75650483,36.1417004048583,Bajo,1.0
15572,11,1,0.09090909090909091,1.0,1.0,0.16666666666666666,0.5,0.09090909090909091,1.0,valid,1.8861764705882351,1.894558823529412,63.94535,39.31081013810352,0.5018426470588235,125.557556,144.0,0.3279259,26.919157608695652,Alto,1.0
15580,11,2,0.18181818181818182,0.7777777777777778,0.41666666666666663,0.0,0.5,0.0,0.0,valid,1.8286764705882352,1.8801470588235294,74.10409,53.77991642395846,0.4427697058823529,95.78674,1200.0,0.80950755,26.35326086956522,Medio,1.0
15599,11,2,0.18181818181818182,0.9444444444444444,0.8333333333333333,0.5714285714285714,0.8333333333333333,0.4,1.0,valid,0.3936764705882353,0.3936764705882353,63.002199999999995,41.50844435120109,0.5054410294117647,20.761744,2313.0,0.56418574,67.85611510791367,Alto,1.0
15600,11,2,0.18181818181818182,0.7222222222222223,0.3666666666666667,0.36363636363636365,0.6111111111111112,0.2222222222222222,1.0,valid,0.7188235294117648,0.6983823529411765,80.82302999999999,60.22283669486011,0.47321044117647065,28.694424,2150.0,0.80178887,30.40343347639485,Bajo,1.0
15621,11,1,0.09090909090909091,0.9,0.5,0.0,0.5,0.0,0.0,valid,0.20705882352941177,0.20705882352941177,79.72077,41.710296684118674,0.4855711764705882,25.88629,2075.0,0.8312853,17.534591194968552,Medio,1.0
15638,11,1,0.09090909090909091,0.6,0.2,0.2,0.6,0.1111111111111111,1.0,valid,0.605,0.605,67.26651,46.081559225349345,0.49354014705882354,19.886175,2152.0,0.56980354,69.22950819672131,Bajo,1.0
15646,11,2,0.18181818181818182,0.6111111111111112,0.30952380952380953,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.6305882352941177,0.5963235294117647,66.83951,30.862862372090355,0.4978311764705882,18.987364,2604.0,0.7239696,105.46666666666668,Bajo,1.0
15664,11,1,0.09090909090909091,0.8,0.3333333333333333,0.16666666666666666,0.5,0.09090909090909091,1.0,valid,0.7613235294117647,0.7613235294117647,85.86987,44.8340694615872,0.47637367647058826,55.96865,1525.0,0.8305648,68.72727272727273,Bajo,1.0
15667,11,3,0.2727272727272727,0.9166666666666666,0.8055555555555556,0.5,0.625,0.3333333333333333,1.0,valid,0.7985294117647058,0.7713235294117647,70.42673,33.52629837909362,0.4880939705882353,95.01916,400.0,0.6700611,24.18623481781377,Alto,1.0
15673,11,1,0.09090909090909091,0.5,0.16666666666666666,0.0,0.5,0.0,0.0,valid,0.41102941176470587,0.41102941176470587,67.07507,52.08286923591,0.4974164705882353,134.17697,2221.0,0.69290185,42.02272727272727,Bajo,1.0
15676,11,2,0.18181818181818182,0.5,0.24285714285714285,0.0,0.5,0.0,0.0,valid,0.5405882352941176,0.5405882352941176,70.94510000000001,31.43645023815493,0.49905029411764706,42.319973,2543.0,0.8961405,46.48571428571429,Bajo,1.0
15681,11,2,0.18181818181818182,0.5555555555555556,0.26666666666666666,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,1.1411764705882355,1.3311764705882352,83.51501,46.71945701357466,0.45628176470588233,81.499344,678.0,0.884383,40.054545454545455,Bajo,1.0
15686,11,3,0.2727272727272727,0.8333333333333334,0.5888888888888889,0.6,0.75,0.42857142857142855,1.0,valid,1.0830882352941178,1.050735294117647,76.41927,42.4609375,0.4841882352941176,60.861237,1591.0,0.71845156,97.15068493150685,Medio,1.0
15690,11,2,0.18181818181818182,0.7777777777777778,0.6666666666666666,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.7341176470588235,0.7341176470588235,60.83521,32.731376975169304,0.4851408823529411,88.431274,900.0,0.45674217,8.419172932330827,Alto,1.0
15693,11,2,0.18181818181818182,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.75,1.0,0.5,valid,0.32191176470588234,0.33191176470588235,46.81626,17.13535179735389,0.47535794117647057,61.1045,2748.0,0.47271493,111.196261682243,Alto,2.0
15723,11,2,0.18181818181818182,0.4444444444444445,0.225,0.0,0.5,0.0,0.0,valid,0.694264705882353,0.694264705882353,54.900400000000005,46.135458167330675,0.5271030882352941,96.222916,2600.0,0.77054036,19.338709677419356,Bajo,1.0
15740,11,2,0.18181818181818182,0.6111111111111112,0.6111111111111112,0.0,0.5,0.0,0.0,valid,0.3111764705882353,0.3325,79.23984,50.7994757536042,0.4874682352941177,19.67562,2700.0,0.8420283,41.191616766467064,Alto,1.0
15753,11,3,0.2727272727272727,0.875,0.6388888888888888,0.0,0.5,0.0,0.0,valid,0.263235294117647,0.27926470588235297,48.23379,40.11124775815508,0.5234913235294117,115.12658,1960.0,0.38236874,107.09909909909908,Alto,2.0
15755,11,4,0.36363636363636365,0.7142857142857143,0.7321428571428572,0.0,0.5,0.0,0.0,valid,0.981764705882353,0.9402941176470588,82.05495,72.35216014707385,0.47566735294117646,101.65417,2400.0,0.89072365,14.552674230145866,Alto,0.0
15757,11,2,0.18181818181818182,0.8333333333333334,0.7,0.0,0.5,0.0,0.0,valid,0.6254411764705883,0.5774999999999999,51.3834,29.139975466812047,0.5036751470588235,91.75255,2667.0,0.5252206,49.484662576687114,Alto,2.0
15759,11,3,0.2727272727272727,0.9166666666666666,0.8666666666666667,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,0.6811764705882353,0.6569117647058824,30.49247,11.599927611667212,0.5274826470588235,55.391426,2492.0,0.17305836,503.38317757009344,Alto,2.0
15761,11,1,0.09090909090909091,0.4,0.14285714285714285,0.0,0.5,0.0,0.0,valid,0.8814705882352941,0.8814705882352941,60.16084000000001,36.90071141354779,0.5089495588235294,62.75938,1680.0,0.82541865,51.38235294117647,Bajo,1.0
15762,11,1,0.09090909090909091,0.4,0.14285714285714285,0.0,0.5,0.0,0.0,valid,0.30411764705882355,0.30411764705882355,81.71193,46.30457201787556,0.4877244117647058,9.81835,2700.0,0.8424059,63.47826086956522,Bajo,1.0
15763,11,3,0.2727272727272727,0.5833333333333334,0.5909090909090908,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,0.17632352941176468,0.17632352941176468,74.69471,37.48408864277438,0.49213088235294117,31.764761,2650.0,0.9195851,27.293706293706293,Medio,1.0
15764,11,2,0.18181818181818182,0.8333333333333334,0.7,0.6666666666666666,0.75,1.0,0.5,valid,0.5914705882352941,0.6019117647058824,87.95679,46.26042320645144,0.5016441176470589,6.747592,2799.0,0.87720776,97.3157894736842,Alto,1.0
15774,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.8539705882352941,0.8007352941176471,68.10857,55.95137121854678,0.4871672058823529,108.84875,2484.0,0.7449973,15.860103626943005,Alto,1.0
15776,11,2,0.18181818181818182,0.2777777777777778,0.18333333333333335,0.0,0.5,0.0,0.0,valid,0.3129411764705883,0.3129411764705883,62.73115,35.38406827880512,0.5013914705882353,30.255247,2093.0,0.79509807,52.640776699029125,Bajo,1.0
15790,11,2,0.18181818181818182,1.0,1.0,0.6666666666666666,0.75,1.0,0.5,valid,0.7594117647058823,0.735,62.28057,39.48987246811703,0.5025610294117646,78.976265,2525.0,0.73400724,33.05238095238095,Alto,1.0
15804,11,2,0.18181818181818182,0.8333333333333334,0.5,0.4444444444444444,0.7222222222222222,0.2857142857142857,1.0,valid,0.24661764705882352,0.23044117647058823,76.59146,45.89556191081453,0.5057920588235295,23.811342,2085.0,0.8407991,71.03007518796993,Medio,1.0
15806,11,2,0.18181818181818182,0.6666666666666667,0.3333333333333333,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,0.3119117647058824,0.3119117647058824,48.51877,16.184554251686013,0.5107055882352941,48.612858,2500.0,0.6686203,111.3157894736842,Bajo,2.0
15808,11,3,0.2727272727272727,0.7083333333333334,0.4444444444444445,0.0,0.5,0.0,0.0,valid,0.8067647058823529,0.8067647058823529,69.68957,48.029298918730376,0.49860647058823526,34.327393,2113.0,0.85981625,31.711111111111112,Medio,1.0
15814,11,4,0.36363636363636365,0.3571428571428572,0.49583333333333335,0.2222222222222222,0.3392857142857143,0.2,0.25,valid,0.2938235294117647,0.30661764705882355,61.39124,44.45335778134311,0.49561970588235293,24.233036,2700.0,0.67597765,50.81547619047619,Medio,2.0
15816,11,1,0.09090909090909091,1.0,1.0,0.3333333333333333,0.8,0.2,1.0,valid,0.44867647058823534,0.44867647058823534,82.03969,43.996855963843586,0.47609073529411766,44.40867,1650.0,0.8632626,41.34513274336283,Alto,1.0
15820,11,3,0.2727272727272727,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.39779411764705885,0.35823529411764704,56.15082,29.40089171006087,0.5165192647058824,65.31194,2900.0,0.6592452,107.8181818181818,Alto,2.0
15832,11,1,0.09090909090909091,0.7,0.25,0.0,0.5,0.0,0.0,valid,0.41441176470588237,0.41441176470588237,67.82774,22.67257758074731,0.4585258823529412,64.71136,1250.0,0.82222223,29.40740740740741,Bajo,1.0
15835,11,1,0.09090909090909091,0.8,0.3333333333333333,0.0,0.5,0.0,0.0,valid,0.16014705882352942,0.16014705882352942,63.7251,32.11255088043506,0.5040786764705882,31.590506,2450.0,0.67897654,82.125,Bajo,1.0
15837,11,4,0.36363636363636365,0.6428571428571429,0.6,0.4444444444444444,0.5357142857142857,0.4,0.5,valid,0.913235294117647,0.913235294117647,69.71475000000001,32.45894821084108,0.5106663235294118,25.681122,2600.0,0.75779164,46.56363636363636,Medio,2.0
15839,11,1,0.09090909090909091,1.0,1.0,0.0,0.5,0.0,0.0,valid,0.8147058823529412,0.8147058823529412,80.0,46.681922196796336,0.5148961764705883,84.35544,2800.0,0.9130435,17.165354330708663,Alto,1.0
15842,11,2,0.18181818181818182,0.8888888888888888,0.5833333333333333,0.0,0.5,0.0,0.0,valid,0.735735294117647,0.7166176470588235,80.15027,47.355061427556095,0.4852654411764706,35.10698,2500.0,0.84512615,61.04615384615385,Medio,1.0
15861,11,3,0.2727272727272727,0.7916666666666666,0.5555555555555556,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,0.4489705882352941,0.4638235294117647,77.37584,28.449293238041705,0.5061288235294117,25.119116,2642.0,0.863649,91.64900662251657,Medio,1.0
15897,11,1,0.09090909090909091,0.6,0.2,0.0,0.5,0.0,0.0,valid,0.5873529411764705,0.5873529411764705,67.84785,38.07807807807808,0.49723911764705886,36.153145,1661.0,0.8023593,19.36470588235294,Bajo,1.0
17001,11,1,0.09090909090909091,0.5,0.16666666666666666,0.16666666666666666,0.5,0.09090909090909091,1.0,valid,1.2133823529411765,1.2410294117647058,29.564960000000003,10.031094752259762,0.5263625000000001,0.0,2126.0,0.070185415,838.8846960167715,Bajo,2.0
17013,11,3,0.2727272727272727,0.8333333333333333,0.7222222222222222,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,1.4952941176470589,1.5460294117647058,59.22083,22.99029562581334,0.5024779411764706,55.74808,2181.0,0.5776288,52.205882352941174,Alto,2.0
17042,11,2,0.18181818181818182,1.0,1.0,0.3076923076923077,0.5,0.18181818181818182,1.0,valid,1.7123529411764706,1.7761764705882352,63.80893,19.075853764908963,0.5026326470588236,26.851675,1765.0,0.42063424,168.23245614035088,Alto,2.0
17050,11,1,0.09090909090909091,0.9,0.5,0.16666666666666666,0.5,0.09090909090909091,1.0,valid,1.032794117647059,1.029264705882353,58.89282,20.336646092711668,0.5212873529411765,20.131805,1908.0,0.46414357,81.1592356687898,Medio,1.0
17088,11,2,0.18181818181818182,1.0,1.0,0.3333333333333333,0.5555555555555556,0.2,1.0,valid,2.7408823529411763,2.8570588235294117,65.99416000000001,28.77621449429254,0.48364500000000005,33.644775,1600.0,0.5765667,106.54545454545456,Alto,1.0
17174,11,5,0.45454545454545453,0.7666666666666666,0.7892857142857141,0.625,0.5,0.45454545454545453,1.0,valid,3.1054411764705883,3.1513235294117647,42.37321,18.58036305686723,0.517282794117647,18.991167,1378.0,0.15667109,449.87719298245617,Alto,2.0
17272,11,3,0.2727272727272727,0.7916666666666667,0.6984126984126984,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,1.2283823529411766,1.2808823529411764,72.71993,26.572280855604884,0.49524279411764704,20.911789,1575.0,0.673471,66.4,Alto,2.0
17380,11,3,0.2727272727272727,0.41666666666666663,0.30634920634920637,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,1.6661764705882351,1.6675,50.84426,25.07334404902425,0.5149751470588235,99.81034,176.0,0.101787865,119.55226480836237,Bajo,2.0
17388,11,3,0.2727272727272727,0.41666666666666663,0.28968253968253965,0.46153846153846156,0.5625,0.3,1.0,valid,1.1705882352941175,1.128970588235294,63.818299999999994,25.778271918678524,0.4905325,30.843328,1800.0,0.67565167,84.94,Bajo,2.0
17433,11,3,0.2727272727272727,0.9166666666666666,0.8055555555555556,0.42857142857142855,0.5,0.2727272727272727,1.0,valid,1.4298529411764707,1.435294117647059,63.810469999999995,28.127068813308053,0.49389132352941173,43.670628,2075.0,0.60707456,117.37435897435896,Alto,2.0
17442,11,5,0.45454545454545453,0.9333333333333333,0.9428571428571428,0.8333333333333334,0.8333333333333333,0.7142857142857143,1.0,valid,1.8666176470588236,2.0198529411764703,64.39533,35.98526703499079,0.4869555882352941,43.439728,1050.0,0.8644589,206.9512195121951,Alto,2.0
